student_id,gender,school_type,location,extracurricular,parent_education,income_level,study_hours_per_day,attendance_pct,sleep_hours,math_score,science_score,english_score,social_score,average_score,grade
STU1341,Male,Government,Urban,Art,Graduate,High,2.1,76.7,6.6,62.5,65.7,54.2,52.0,58.6,D
STU1342,Male,Private,Semi-Urban,Coding,Post-Graduate,Middle,2.8,65.7,5.6,87.3,89.2,76.3,80.9,83.43,A
STU1343,Male,Private,Rural,Coding,Secondary,Middle,4.1,98.1,,93.4,90.2,72.2,91.5,86.82,A
STU1344,Female,Private,Urban,Music,Primary,Middle,4.8,66.8,5.1,80.1,76.0,94.9,72.5,80.88,A
STU1345,Male,Private,Urban,None,Graduate,,6.2,80.8,8.5,91.9,93.5,83.9,90.6,89.98,A
STU1346,Male,Government,Urban,Coding,Primary,High,5.0,63.1,8.5,67.8,74.3,53.1,60.9,64.02,C
STU1347,Female,Government,Urban,Dance,Post-Graduate,,4.2,64.8,6.1,77.8,86.4,79.7,62.4,76.57,B
STU1348,Male,Private,Urban,Music,Graduate,High,3.9,90.7,5.7,90.3,100.0,82.8,85.4,89.62,A
STU1349,Female,Semi-Private,Semi-Urban,Sports,Graduate,Low,3.8,73.8,6.1,81.2,77.0,67.9,75.3,75.35,B
STU1350,Male,Private,Urban,Music,Graduate,Middle,2.2,95.3,7.2,84.5,79.9,82.4,68.9,78.93,B
STU1351,Male,Private,Rural,None,Primary,Low,4.6,73.1,5.9,72.9,72.2,74.3,65.7,71.28,B
STU1352,Female,Semi-Private,Urban,None,Secondary,Middle,3.3,72.5,7.7,78.5,77.5,77.3,64.0,74.32,B
STU1353,Female,Private,Rural,None,Graduate,Middle,4.2,68.9,6.6,85.0,76.4,81.6,76.0,79.75,B
STU1354,Female,Semi-Private,Rural,Coding,Secondary,Low,2.6,72.1,8.3,71.3,76.3,60.0,81.0,72.15,B
STU1355,Female,Semi-Private,Rural,Coding,Graduate,Middle,3.8,85.4,7.8,75.7,71.0,56.2,75.3,69.55,C
STU1356,Female,Private,Rural,Music,Graduate,Middle,2.6,79.0,5.7,85.5,81.6,68.1,80.8,79.0,B
STU1357,Female,Private,Semi-Urban,Dance,Secondary,Middle,4.8,74.3,5.5,64.0,66.6,55.6,60.4,61.65,C
STU1358,Male,Semi-Private,Rural,Sports,Primary,Low,3.6,86.3,7.2,70.6,63.4,51.1,71.8,64.22,C
STU1359,Male,Private,Semi-Urban,Dance,Post-Graduate,High,4.2,84.6,6.8,84.4,82.9,91.2,76.1,83.65,A
STU1360,Female,Private,Rural,Coding,No Schooling,Low,3.3,74.6,8.5,67.0,71.4,54.0,49.1,60.38,C
STU1361,Male,Semi-Private,Rural,Coding,Secondary,High,5.0,96.3,7.5,78.2,78.5,70.0,61.2,71.97,B
STU1362,Female,Private,Rural,Music,Secondary,Middle,4.5,59.5,6.5,68.1,72.6,64.0,58.6,65.82,C
STU1363,Female,Private,Rural,Dance,Graduate,Middle,2.7,82.9,9.0,75.9,81.8,78.3,65.8,75.45,B
STU1364,Female,Government,Urban,Art,Post-Graduate,,2.6,76.5,6.5,61.7,61.2,61.4,57.5,60.45,C
STU1365,Female,Private,Urban,Sports,Secondary,Middle,5.3,84.0,5.4,87.0,66.9,80.5,85.9,80.08,A
STU1366,Female,Semi-Private,Urban,Art,Post-Graduate,Low,0.5,79.3,6.8,77.9,85.3,89.9,73.0,81.53,A
STU1367,Female,Private,Urban,Art,Secondary,Low,6.0,81.2,6.0,93.7,93.4,97.5,84.2,92.2,A+
STU1368,Male,Semi-Private,Rural,Dance,Graduate,High,2.9,56.5,8.2,73.4,78.1,70.6,59.0,70.28,B
STU1369,Male,Government,Urban,Art,Primary,High,4.9,80.7,5.6,64.4,72.6,62.1,58.4,64.38,C
STU1370,Female,Government,Semi-Urban,Sports,Secondary,Low,4.5,90.5,8.0,63.8,52.8,58.2,54.7,57.38,D
STU1371,Female,Private,Urban,Art,Post-Graduate,,3.4,70.8,6.7,77.2,77.2,76.4,62.6,73.35,B
STU1372,Male,Government,Urban,Music,Secondary,Low,4.4,90.0,5.1,69.7,79.0,61.3,42.3,63.08,C
STU1373,Male,Government,Semi-Urban,Sports,Primary,Middle,4.1,73.8,7.5,60.0,58.8,50.1,47.7,54.15,D
STU1374,Male,Government,Urban,Music,Graduate,Middle,5.1,70.9,8.4,92.9,98.8,95.1,94.5,95.32,A+
STU1375,Male,Private,Urban,Music,Secondary,,2.8,71.2,7.1,79.3,72.7,66.3,79.6,74.47,B
STU1376,Female,Semi-Private,Semi-Urban,Coding,Secondary,Middle,5.0,65.7,6.8,78.8,81.7,71.7,65.1,74.32,B
STU1377,Male,Government,Rural,None,Post-Graduate,Low,1.1,78.9,9.2,69.6,62.1,61.1,60.3,63.27,C
STU1378,Female,Government,Rural,None,Graduate,,4.8,70.5,8.4,68.5,73.9,62.7,80.4,71.38,B
STU1379,Female,Semi-Private,Urban,Music,Secondary,High,4.0,71.4,7.9,73.4,70.7,69.0,83.4,74.12,B
STU1380,Female,Semi-Private,Urban,Coding,Post-Graduate,Middle,4.7,69.8,4.6,86.6,95.2,78.7,78.8,84.82,A
STU1381,Female,Semi-Private,Rural,Art,Primary,Middle,4.9,81.9,6.2,81.8,90.6,67.5,78.7,79.65,B
STU1382,Male,Government,Rural,Music,Graduate,Low,6.1,62.8,6.7,77.2,73.6,67.4,71.8,72.5,B
STU1383,Female,Private,Urban,Music,Secondary,Middle,4.1,85.1,7.6,86.4,96.5,83.7,74.9,85.38,A
STU1384,Male,Government,Urban,None,Secondary,High,2.7,84.0,8.1,62.1,58.6,59.6,59.6,59.98,D
STU1385,Female,Private,Semi-Urban,Dance,Secondary,High,6.7,84.1,5.8,75.4,79.5,72.3,72.7,74.97,B
STU1386,Male,Private,Rural,Dance,Graduate,,4.5,66.2,7.7,91.3,91.1,89.8,88.4,90.15,A+
STU1387,Female,Private,Semi-Urban,Coding,Graduate,Middle,5.3,80.9,5.6,81.3,78.8,78.4,75.3,78.45,B
STU1388,Male,Private,Rural,Coding,No Schooling,Middle,3.4,93.6,7.9,70.1,74.9,59.8,66.3,67.78,C
STU1389,Male,Semi-Private,Semi-Urban,Dance,Secondary,Low,3.4,63.5,5.7,61.9,58.8,60.2,48.7,57.4,D
STU1390,Male,Government,Rural,Music,Graduate,,4.2,80.2,8.5,75.1,71.7,71.2,62.3,70.08,B
STU1391,Male,Government,Rural,Music,Post-Graduate,Low,4.8,64.6,7.3,71.0,71.0,52.7,52.1,61.7,C
STU1392,Female,Semi-Private,Urban,Art,Graduate,Middle,4.4,74.7,6.5,89.0,94.5,67.3,82.5,83.32,A
STU1393,Female,Private,Urban,Coding,Secondary,Middle,2.5,77.6,7.4,85.7,87.1,81.4,72.6,81.7,A
STU1394,Female,Government,Semi-Urban,None,Graduate,Middle,6.3,70.4,6.2,80.1,77.9,68.6,70.7,74.32,B
STU1395,Female,Government,Semi-Urban,Coding,Graduate,Low,2.2,69.0,7.0,58.8,55.7,51.3,55.6,55.35,D
STU1396,Female,Government,Rural,Music,,Middle,4.5,81.1,5.8,82.6,81.3,77.4,76.2,79.38,B
STU1397,Male,Private,Urban,Sports,Graduate,Low,4.0,65.9,7.4,88.4,91.7,80.3,65.4,81.45,A
STU1398,Female,Government,Semi-Urban,Coding,Secondary,Low,7.8,84.2,6.7,75.9,69.5,69.1,71.4,71.47,B
STU1399,Female,Semi-Private,Rural,Sports,Secondary,Middle,3.3,98.9,6.8,79.1,75.1,84.2,68.5,76.72,B
STU1400,Male,Private,Urban,None,Graduate,High,2.2,62.7,,75.4,80.1,67.1,74.5,74.28,B
STU1401,Male,Semi-Private,Urban,Sports,Graduate,Low,5.0,61.9,5.9,81.1,76.1,76.0,70.6,75.95,B
STU1402,Female,Government,Urban,Sports,Post-Graduate,Middle,3.2,59.8,9.5,70.7,67.2,60.4,60.3,64.65,C
STU1403,Male,Government,Rural,None,Secondary,Middle,5.6,72.3,6.8,72.4,72.2,74.8,73.9,73.33,B
STU1404,Male,Semi-Private,Rural,Coding,Graduate,Middle,5.3,88.3,8.3,100.0,95.1,92.7,81.2,92.25,A+
STU1405,Male,Government,Urban,Music,Primary,High,5.1,89.4,5.6,76.0,73.2,83.7,65.2,74.52,B
STU1406,Male,Government,Urban,Music,Graduate,,2.8,83.1,4.3,63.8,64.6,60.4,52.6,60.35,C
STU1407,Female,Private,Semi-Urban,Art,No Schooling,High,5.3,80.4,7.3,74.9,79.2,71.1,64.6,72.45,B
STU1408,Female,Private,Rural,Music,Primary,High,7.5,93.3,8.3,100.0,95.4,89.7,99.8,96.22,A+
STU1409,Male,Government,Semi-Urban,Sports,Primary,Middle,3.4,72.1,8.5,60.4,55.5,68.9,47.8,58.15,D
STU1410,Female,Private,Semi-Urban,Sports,Graduate,Middle,3.7,84.7,8.1,75.1,81.9,71.8,66.3,73.78,B
STU1411,Male,Government,Semi-Urban,Art,Graduate,High,3.8,100.0,6.7,76.4,72.5,69.3,74.6,73.2,B
STU1412,Female,Government,Urban,None,Graduate,High,3.5,92.8,7.7,72.1,67.6,59.1,64.1,65.72,C
STU1413,Female,Semi-Private,Urban,Sports,Secondary,Middle,4.2,64.5,6.2,83.3,71.3,58.2,77.4,72.55,B
STU1414,Male,Government,Urban,Music,Secondary,High,4.0,71.1,6.3,80.5,87.1,74.2,68.7,77.62,B
STU1415,Male,Semi-Private,Rural,Music,Primary,Middle,3.9,100.0,7.3,73.0,81.2,64.6,65.7,71.12,B
STU1416,Male,Private,Rural,Music,Graduate,High,2.7,71.1,7.3,83.6,83.5,50.8,73.1,72.75,B
STU1417,Male,Government,Urban,Sports,,Low,5.8,97.2,6.4,72.4,73.6,63.3,64.6,68.47,C
STU1418,Female,Private,Urban,Dance,Secondary,Middle,4.6,72.8,7.2,73.6,73.6,59.2,75.1,70.38,B
STU1419,Male,Private,Urban,Sports,Primary,Middle,5.5,75.6,8.4,94.7,88.1,98.8,79.5,90.28,A+
STU1420,Male,Private,Urban,Sports,Graduate,Middle,4.9,67.0,5.9,98.4,100.0,88.1,88.9,93.85,A+
STU1421,Female,Government,Semi-Urban,Dance,Graduate,Middle,0.5,69.0,7.8,62.8,71.0,68.3,65.0,66.78,C
STU1422,Female,Government,Semi-Urban,Dance,Graduate,High,5.4,75.7,5.4,71.1,71.1,69.0,68.7,69.97,C
STU1423,Female,Private,Urban,Music,Primary,Low,5.2,80.2,5.0,72.6,76.9,74.8,64.2,72.12,B
STU1424,Female,Private,Rural,Music,Graduate,Low,4.4,73.2,7.4,87.9,82.6,98.1,87.8,89.1,A
STU1425,Female,Semi-Private,Urban,Music,Graduate,Middle,7.3,86.4,6.9,99.6,93.8,96.2,88.8,94.6,A+
STU1426,Female,Government,Rural,Sports,,Middle,5.6,73.2,7.1,69.5,72.3,89.8,69.7,75.32,B
STU1427,Female,Government,Rural,Coding,Secondary,Middle,5.5,53.2,7.1,77.8,87.0,76.1,66.5,76.85,B
STU1428,Male,Semi-Private,Urban,None,Primary,Middle,1.5,75.5,8.1,61.8,58.2,67.3,61.5,62.2,C
STU1429,Female,Government,Rural,Coding,Graduate,High,6.0,72.3,7.6,72.9,71.8,64.3,71.0,70.0,B
STU1430,Female,Government,Semi-Urban,Art,Secondary,Middle,5.0,95.8,7.6,78.2,81.4,60.1,65.2,71.23,B
STU1431,Female,Semi-Private,Urban,None,Secondary,Middle,2.0,88.8,8.7,54.7,52.0,31.5,61.3,49.88,F
STU1432,Male,Government,Urban,Dance,Primary,Middle,4.5,89.9,8.1,66.6,69.5,68.7,69.2,68.5,C
STU1433,Female,Government,Rural,Sports,Secondary,Middle,1.5,86.4,7.2,70.4,64.7,61.0,60.5,64.15,C
STU1434,Female,Government,Rural,Coding,No Schooling,High,5.0,83.3,8.3,49.3,51.9,44.2,37.5,45.72,F
STU1435,Male,Government,Semi-Urban,Sports,Graduate,Middle,4.3,83.2,6.7,64.3,62.9,56.8,58.2,60.55,C
STU1436,Female,Government,Rural,Art,No Schooling,Middle,3.1,89.1,6.7,63.1,53.5,53.3,57.8,56.92,D
STU1437,Female,Private,Urban,None,Primary,Middle,5.1,85.0,8.6,71.8,65.6,79.3,61.2,69.47,C
STU1438,Male,Government,Rural,Dance,Graduate,Low,2.9,71.7,6.7,64.3,66.3,52.6,56.2,59.85,D
STU1439,Male,Government,Urban,Art,Post-Graduate,Low,4.2,61.0,7.5,57.6,65.7,57.9,59.9,60.28,C
STU1440,Female,Semi-Private,Urban,Sports,Post-Graduate,Low,5.7,55.4,7.4,87.4,79.5,83.2,89.1,84.8,A
STU1441,Male,Semi-Private,Rural,Art,Primary,High,3.5,67.8,7.2,76.9,83.0,58.5,75.0,73.35,B
STU1442,Female,Semi-Private,Urban,Music,Secondary,Middle,2.6,69.2,9.2,56.6,59.1,57.7,62.0,58.85,D
STU1443,Male,Private,Semi-Urban,None,Graduate,Middle,5.6,76.9,6.9,89.0,94.8,71.5,79.2,83.62,A
STU1444,Male,Private,Rural,Dance,No Schooling,High,4.2,76.5,,73.4,72.5,66.7,56.0,67.15,C
STU1445,Female,Government,Rural,Music,Graduate,Low,7.0,98.9,5.7,89.6,93.4,78.1,75.8,84.22,A
STU1446,Female,Government,Urban,None,Secondary,High,4.8,84.7,6.9,85.2,96.3,77.8,71.1,82.6,A
STU1447,Male,Government,Rural,Music,Graduate,Middle,5.1,69.1,6.7,65.1,66.2,65.2,67.0,65.88,C
STU1448,Female,Semi-Private,Urban,Art,Post-Graduate,Middle,4.5,94.5,7.9,96.5,90.6,80.0,70.5,84.4,A
STU1449,Male,Private,Urban,Dance,Secondary,Middle,4.8,75.2,5.4,95.0,100.0,81.1,85.1,90.3,A+
STU1450,Female,Semi-Private,Rural,Coding,Graduate,High,4.9,84.8,7.5,67.9,71.1,49.7,61.2,62.47,C
STU1451,Male,Government,Urban,Art,Secondary,Middle,5.0,83.6,8.1,81.7,83.2,65.7,75.9,76.62,B
STU1452,Male,Private,Semi-Urban,Art,Secondary,Middle,2.3,78.5,6.6,67.8,78.5,68.7,55.6,67.65,C
STU1453,Male,Private,Semi-Urban,None,Graduate,Low,2.7,95.0,6.3,87.3,95.7,76.2,86.0,86.3,A
STU1454,Female,Government,Urban,Dance,Post-Graduate,Middle,5.0,71.0,6.3,72.0,74.9,73.5,66.8,71.8,B
STU1455,Male,Private,Rural,Dance,,Middle,4.1,79.5,7.6,82.9,77.5,67.9,66.4,73.68,B
STU1456,Female,Government,Urban,Art,Graduate,Middle,2.9,67.2,5.1,62.0,59.8,51.5,50.7,56.0,D
STU1457,Female,Government,Rural,Dance,Secondary,High,4.5,82.2,5.4,64.3,65.4,68.5,56.4,63.65,C
STU1458,Female,Private,Urban,Sports,Secondary,High,6.4,82.9,7.1,93.9,93.7,86.6,86.9,90.28,A+
STU1459,Female,Private,Semi-Urban,Dance,,Middle,4.3,79.0,7.7,87.6,84.8,67.5,72.8,78.18,B
STU1460,Male,Semi-Private,Semi-Urban,Art,,Middle,4.6,78.8,7.3,80.7,79.5,69.1,76.8,76.52,B
STU1461,Male,Government,Rural,Sports,Graduate,Middle,4.7,75.9,7.7,71.4,77.7,72.6,64.8,71.62,B
STU1462,Male,Government,Urban,Sports,Graduate,High,3.1,82.5,5.7,68.7,69.9,62.0,73.4,68.5,C
STU1463,Female,Government,Rural,None,Graduate,Middle,3.9,85.4,4.9,76.9,74.1,80.1,65.4,74.12,B
STU1464,Female,Semi-Private,Rural,Art,Primary,Middle,0.9,63.5,8.1,53.0,56.9,39.7,50.0,49.9,F
STU1465,Female,Semi-Private,Rural,Dance,,High,2.6,74.7,5.5,68.9,72.3,73.3,69.3,70.95,B
STU1466,Female,Government,Rural,Coding,Graduate,Middle,3.9,73.7,7.6,78.9,78.7,62.6,65.2,71.35,B
STU1467,Male,Semi-Private,Urban,Sports,Primary,Middle,2.2,85.9,4.8,71.0,64.3,67.3,58.3,65.23,C
STU1468,Male,Government,Urban,Art,Secondary,Low,4.0,92.5,7.8,81.8,81.1,82.1,65.3,77.57,B
STU1469,Female,Government,Urban,None,Graduate,Middle,3.6,83.1,7.0,52.2,52.1,50.4,53.9,52.15,D
STU1470,Male,Semi-Private,Urban,Music,Post-Graduate,Middle,6.0,79.7,8.2,99.7,100.0,94.3,77.6,92.9,A+
STU1471,Male,Semi-Private,Urban,Music,,Middle,7.0,68.8,8.0,86.2,81.9,86.5,79.0,83.4,A
STU1472,Female,Government,Semi-Urban,Dance,No Schooling,Middle,3.9,100.0,6.6,76.3,74.6,73.7,64.2,72.2,B
STU1473,Male,Government,Urban,Music,Primary,Middle,4.6,66.9,6.3,53.3,62.5,47.8,45.8,52.35,D
STU1474,Female,Semi-Private,Urban,Sports,Post-Graduate,Low,5.8,62.9,7.4,79.6,78.2,70.8,58.5,71.78,B
STU1475,Male,Government,Urban,Coding,Graduate,Low,4.0,86.6,6.4,71.0,70.8,58.6,64.1,66.12,C
STU1476,Male,Semi-Private,Rural,Sports,Graduate,Middle,4.6,71.9,4.0,79.6,90.6,62.9,66.5,74.9,B
STU1477,Male,Private,Urban,Art,Primary,Middle,1.9,87.2,6.7,86.4,81.0,89.0,75.6,83.0,A
STU1478,Female,Private,Urban,Dance,,Middle,4.8,95.2,6.0,87.1,95.0,83.9,76.2,85.55,A
STU1479,Female,Private,Rural,Coding,Graduate,High,5.9,74.8,6.4,97.1,94.8,99.1,97.8,97.2,A+
STU1480,Male,Private,Semi-Urban,Art,Post-Graduate,Middle,2.3,83.5,7.4,93.8,95.1,89.6,76.6,88.78,A
STU1481,Male,Government,Urban,Coding,Secondary,Low,1.5,72.6,8.5,66.6,68.4,58.8,64.8,64.65,C
STU1482,Female,Government,Urban,Art,Post-Graduate,Middle,5.9,78.9,9.2,84.3,82.9,67.3,73.0,76.88,B
STU1483,Female,Private,Urban,Dance,Primary,Middle,3.5,76.5,7.6,84.8,79.2,73.0,79.9,79.22,B
STU1484,Female,Private,Rural,Coding,Secondary,Middle,2.8,89.5,6.3,65.7,61.7,66.2,59.3,63.23,C
STU1485,Female,Private,Urban,Coding,Post-Graduate,Low,4.1,71.5,8.2,90.7,89.5,76.4,93.0,87.4,A
STU1486,Male,Government,Rural,Art,Graduate,,3.2,69.9,5.2,80.9,76.2,84.3,72.3,78.43,B
STU1487,Female,Private,Urban,Coding,Graduate,Low,2.4,75.6,6.2,78.5,78.5,68.8,71.5,74.32,B
STU1488,Female,Government,Urban,Music,Post-Graduate,Middle,1.7,86.0,6.7,76.0,71.4,60.0,77.1,71.12,B
STU1489,Male,Government,Rural,None,Graduate,Middle,6.7,68.4,4.7,87.0,81.6,76.4,75.1,80.03,A
STU1490,Female,Semi-Private,Semi-Urban,Art,Secondary,Middle,6.5,63.8,7.3,76.2,66.7,71.6,76.2,72.68,B
STU1491,Female,Private,Urban,Coding,Graduate,Middle,3.6,92.1,6.0,100.0,100.0,100.0,96.4,99.1,A+
STU1492,Female,Private,Urban,Sports,,Middle,7.9,51.3,7.3,79.3,78.7,73.3,67.6,74.72,B
STU1493,Male,Private,Urban,Sports,Graduate,Low,6.0,62.4,6.7,70.4,66.4,59.9,70.0,66.68,C
STU1494,Female,Private,Rural,Music,Graduate,Middle,3.9,100.0,6.0,92.2,86.3,94.7,75.0,87.05,A
STU1495,Female,Semi-Private,Urban,Art,Graduate,High,7.4,57.0,5.8,78.5,75.2,80.9,72.3,76.72,B
STU1496,Male,Private,Urban,Art,Post-Graduate,Middle,0.9,72.7,6.9,77.5,66.3,70.0,65.4,69.8,C
STU1497,Female,Government,Urban,Dance,Graduate,Low,3.7,70.2,7.9,72.1,68.5,53.3,65.2,64.77,C
STU1498,Female,Government,Urban,Art,Graduate,,6.6,50.5,7.8,78.3,82.6,66.9,75.4,75.8,B
STU1499,Female,Government,Rural,Art,Graduate,Middle,3.5,66.0,7.4,58.0,54.1,60.1,62.3,58.62,D
STU1500,Female,Government,Urban,Sports,Secondary,Low,5.8,81.2,7.7,69.4,73.1,74.0,47.2,65.92,C
